id,title,authors,year,type,domain,subcategory,method,key_finding,hypothesis_generated,relevance
3075,Critical Learning Periods in Deep Neural Networks,"Achille, A.; Rovere, M.; Soatto, S.",2019,paper,dl_theory,critical_periods,empirical,"Early-training sensory deficits cause irreversible performance loss in deep networks mirroring biological critical periods; Fisher-Information of weights tracks an information-plasticity window",Network sensitivity to perturbation has an early critical window — test whether criticality onset aligns with this window,4
3076,Critical Learning Periods Emerge Even in Deep Linear Networks,"Kleinman, M.; Achille, A.; Soatto, S.",2023,preprint,dl_theory,critical_periods,theory_empirical,"Fisher-Information-based critical-learning-period phenomenology appears even in deep linear networks, isolating it from nonlinearity",Critical-period phenomenon is nonlinearity-independent — suggests criticality claims need linear-net controls,3
3077,Edge of chaos as a guiding principle for modern neural network training,"Zhang, L.; others",2021,preprint,dl_theory,edge_of_chaos,empirical_theory,"VERIFY: weight decay pushes a fully-analytical feedforward net toward the ordered phase; optimal lambda places it at the edge of chaos with peak Fashion-MNIST accuracy",Weight-decay is directly an order-parameter knob — ablation sweep on weight decay should traverse critical point,4
3078,Power Lines: Scaling Laws for Weight Decay and Batch Size in LLM Pre-training,"Bergsma, S.; Soboleva, D.; others",2025,preprint,scaling_laws,weight_decay,empirical,"VERIFY: optimal weight decay scales linearly with batch size and the AdamW timescale tau=B/(eta*lambda*D) follows a precise power law in tokens-per-parameter ratio",Power-law scaling of optimal regularisation hints at underlying criticality — test whether criticality-optimal WD tracks Power-Lines prediction,3
3079,The Unlocking Spell on Base LLMs: Rethinking Alignment via In-Context Learning,"Lin, B.Y.; Ravichander, A.; Lu, X.; Dziri, N.; Sclar, M.; Chandu, K.; Bhagavatula, C.; Choi, Y.",2024,paper,training_dynamics,post_training,token_distribution_shift,"Base vs aligned LLMs produce near-identical next-token distributions except on stylistic tokens; URIAL achieves alignment with three in-context examples",Post-training alters a thin stylistic surface — criticality signatures should be similar base-vs-chat unless our measure captures deeper changes,4
3080,LIMA: Less Is More for Alignment,"Zhou, C.; Liu, P.; Xu, P.; Iyer, S.; Sun, J.; Mao, Y.; Ma, X.; Efrat, A.; Yu, P.; Yu, L.; Zhang, S.; Ghosh, G.; Lewis, M.; Zettlemoyer, L.; Levy, O.",2023,preprint,training_dynamics,post_training,sft_minimal,"Fine-tuning LLaMa-65B on 1000 curated prompts (no RLHF) matches or beats GPT-4/Bard/DaVinci003 in 43-65% of preference comparisons",Instruction-following is cheap to install — reinforces that post-training is a shallow perturbation relative to pretraining criticality,3
3081,Instance-dependent Early Stopping,"Yuan, S.; Lin, R.; Feng, L.; Han, B.; Liu, T.",2025,paper,training_dynamics,early_stopping,per_instance,"Per-instance stopping criterion halts training on already-mastered examples, reducing compute while preserving/improving test accuracy",Per-instance training horizon varies — criticality signatures may be instance-dependent not just layer-dependent,2
3082,Pythia: A Suite for Analyzing Large Language Models Across Training and Scaling,"Biderman, S.; Schoelkopf, H.; Anthony, Q.; Purohit, S.; Prashanth, U.S.; Raff, E.; Skowron, A.; Sutawika, L.; van der Wal, O.",2023,paper,scaling_laws,scaling,empirical,"16 LLMs from 70M to 12B params trained on identical data in identical order with 154 public checkpoints each, enabling controlled scaling/training-dynamics studies",Pythia is the canonical corrected citation for Biderman et al. 2023 — fixes C7 cite bug in our draft,5
3083,Mapping the Edge of Chaos: Fractal-Like Boundaries in The Trainability of Decoder-Only Transformer Models,"Torkamandi, B.",2025,preprint,criticality_in_dl,edge_of_chaos,empirical,"Hyperparameter trainability boundary of decoder-only transformers exhibits self-similar fractal structure across scales in the Adam update iteration",Trainability boundary is fractal — criticality measurements near it should exhibit scale-invariance signatures too,4
3084,Critical attention scaling in long-context transformers,"Chen, S.; Lin, Z.; Polyanskiy, Y.; Rigollet, P.",2025,preprint,dl_theory,attention_scaling,theory,"Attention exhibits a phase transition in scaling factor beta_n: insufficient collapses tokens to one direction, excessive reduces attention to identity; critical beta_n ~ log n justifies YaRN/Qwen scaling",Attention scaling is an explicit criticality mechanism at the layer level — directly map beta_n to our activation-criticality measurements,5
3085,Cognitive Activation and Chaotic Dynamics in Large Language Models: A Quasi-Lyapunov Analysis of Reasoning Mechanisms,"Li, X.; others",2025,preprint,criticality_in_dl,chaos_analysis,quasi_lyapunov,"VERIFY: per-layer Quasi-Lyapunov Exponent shows LLM information accumulation follows nonlinear exponential law with MLPs dominating final output; small input perturbations produce large reasoning-output divergence",QLE is a direct per-layer criticality metric — compare to our avalanche-based per-layer metrics on same models,4
3086,Evidence of Phase Transitions in Small Transformer-Based Language Models,"Hong, N.; Hong, T.",2025,preprint,criticality_in_dl,phase_transitions,empirical,"KL divergence, vocabulary composition and word-length probes show synchronised discontinuities during training of small transformers, marking a random-to-coherent-word transition",Lexical-level coherence order parameter complements our low-level criticality measures and should be tracked jointly,4
3087,SpikeGPT: Generative Pre-trained Language Model with Spiking Neural Networks,"Zhu, R.-J.; Zhao, Q.; Li, G.; Eshraghian, J.K.",2023,preprint,dl_theory,spiking_transformers,empirical,"RWKV-style spiking language model scales to 260M params; linear-time attention replacement and binary event-driven activations give 20x fewer ops on neuromorphic hardware",Spiking LLM provides native spike-train substrate for direct avalanche analysis without SAE-feature-to-spike conversion,4
3088,Spikformer: When Spiking Neural Network Meets Transformer,"Zhou, Z.; Zhu, Y.; He, C.; Wang, Y.; Yan, S.; Tian, Y.; Yuan, L.",2023,paper,dl_theory,spiking_transformers,empirical,"Spiking Self-Attention with spike-form Q/K/V and no softmax reaches 74.8% ImageNet top-1 with 4 timesteps and 66.3M params",Transformer-shaped spiking architecture closes the gap with non-spiking baselines — viable control model for avalanche statistics,3
3089,Training Spiking Neural Networks Using Lessons From Deep Learning,"Eshraghian, J.K.; Ward, M.; Neftci, E.O.; Wang, X.; Lenz, G.; Dwivedi, G.; Bennamoun, M.; Jeong, D.S.; Lu, W.D.",2021,preprint,dl_theory,spiking_training,surrogate_gradient,"snntorch framework + tutorials unify surrogate-gradient training of SNNs with modern DL tooling; arctan smoothing of Heaviside is default surrogate",Reference software for generating biological-style spike trains from gradient-trained nets — toolchain for our spiking-model criticality experiments,3
4001,Parabolic avalanche scaling in the synchronization of cortical cell assemblies,"Capek, E.; Ribeiro, T.L.; Kells, P.; Srinivasan, K.; Miller, S.R.; Geist, E.; Victor, M.; Vakili, A.; Pajevic, S.; Chialvo, D.R.; Plenz, D.",2023,journal_article,neuroscience,cortical_avalanches,experimental_2photon_in_vivo,"2-photon imaging of awake mouse superficial cortex shows synchronized cell assemblies organize as scale-invariant avalanches with quadratic temporal-profile scaling chi=2 over up to 5s and 1 mm^2 (Nat. Commun. 14:2979)",Measure shape-collapse with chi=2 expectation on LLM activation avalanches; quadratic profile is a sharper test than exponent fits alone,5
4002,Critical scaling of novelty in the cortex,"Vakili, A.; Ribeiro, T.L.; Kells, P.; Capek, E.; Plenz, D.",2025,journal_article,neuroscience,cortical_avalanches,experimental_holographic_optogenetics,"Targeted holographic stimulation of single pyramidal neurons in awake mouse V1 produces power-law recruitment with slope 0.2-0.3 embedded in ongoing critical avalanche activity (Nat. Commun. 16 art.68277) VERIFY DOI",Novel-token perturbations in LLMs may recruit downstream units with power-law distributions if the net is critical; gives a perturbation protocol analog to ROME/patching,5
4003,Sleep restores an optimal computational regime in cortical networks,"Xu, Y.; Schneider, A.; Wessel, R.; Hengen, K.B.",2024,journal_article,neuroscience,cortical_avalanches,experimental_chronic_in_vivo,"10-14 day continuous recording in freely behaving rats: waking progressively disrupts criticality; sleep restores it; deviation predicts future sleep/wake (Nat. Neurosci. 27:328-338) VERIFY pages",Training-inference asymmetry in LLMs (Candidate 19) has a direct biological analogue; use deviation-from-sigma=1 as a 'fatigue' metric across training steps,5
4004,Scale-free behavioral dynamics directly linked with scale-free cortical dynamics,"Jones, S.A.; Barfield, J.H.; Norman, V.K.; Shew, W.L.",2023,journal_article,neuroscience,cortical_avalanches,experimental_in_vivo_behaviour,"Mouse V1 2-photon + behavioural tracking: scale-free behaviour and scale-free neural activity are linked but scale-free activity is restricted to a winner-take-all subset of neurons (eLife 12:e79950)",Sparse-subset criticality motivates basis-dependent analysis (Candidate 5): SAE features vs raw neurons; the critical subset may be hidden in raw activations,4
4005,Low-dimensional criticality embedded in high-dimensional awake brain dynamics,"Fontenele, A.J.; Sooter, J.S.; Norman, V.K.; Gautam, S.H.; Shew, W.L.",2024,journal_article,neuroscience,cortical_avalanches,experimental_electrophysiology,"Awake mouse motor cortex: low-dim subspace shows large fluctuations consistent with criticality; orthogonal high-dim subspace is desynchronised; critical signature appears only at long timescales (Sci. Adv. 10:eadj9303)",Criticality in LLM activations may live in a low-dim subspace (e.g. top-k SAE features) while orthogonal subspace looks desynchronised; search for subspace-resolved sigma,5
4006,Is criticality a unified setpoint of brain function?,"Hengen, K.B.; Shew, W.L.",2025,review,neuroscience,critical_brain_review,meta_analysis,"Meta-analysis of 140 cortical-criticality datasets 2003-2024; argues criticality is homeostatic setpoint unifying cognition and disease (Neuron 113:2582-2598)",Mandatory review to cite as up-to-date critical-brain-hypothesis framing; provides numerical baseline of cortical exponents and dataset count,5
4007,Defining and measuring proximity to criticality,"Sooter, J.S.; Fontenele, A.J.; Barreiro, A.K.; Ly, C.; Hengen, K.B.; Shew, W.L.",2025,preprint,neuroscience,methodology_criticality,analytic_software,"Temporal renormalization group and information-theoretic distance-to-criticality for observed time series without known control parameter (bioRxiv 2025.08.03.668332)",Use temporal-RG estimator on LLM activation time series as a fourth criticality observable alongside alpha sigma and Lyapunov rho,4
4008,Tackling the subsampling problem to infer collective properties from limited data,"Levina, A.; Priesemann, V.; Zierenberg, J.",2022,review,neuroscience,subsampling,review,"Comprehensive review of subsampling biases and correction methods across neural avalanche networks and disease-spread systems (Nat. Rev. Phys. 4:770-784)",Mandatory methodology reference; LLM-activation subsampling by layer/head/feature must use these bias-correction schemes,5
4009,Consciousness is supported by near-critical slow cortical electrodynamics,"Toker, D.; Pappas, I.; Lendner, J.D.; Frohlich, J.; Mateos, D.M.; Muthukumaraswamy, S.; Carhart-Harris, R.; Paff, M.; Vespa, P.M.; Monti, M.M.; Sommer, F.T.; Knight, R.T.; D'Esposito, M.",2022,journal_article,neuroscience,edge_of_chaos,experimental_ecog_meg,"Modified 0-1 chaos test on human+macaque ECoG/MEG: low-freq cortical oscillations near edge-of-chaos during wakefulness; transition away during anaesthesia/seizure; psychedelics move closer to critical point (PNAS 119:e2024455119)",Direct empirical edge-of-chaos framework for cortex; replicate 0-1 chaos test on LLM residual-stream time series as an independent criticality observable,5
4010,Criticality supports cross-frequency cortical-thalamic information transfer during conscious states,"Toker, D.; Muller, E.; Lendner, J.D.; Mishne, G.; Pappas, I.; Paff, M.; Monti, M.M.; Sommer, F.T.; Knight, R.T.; D'Esposito, M.",2024,journal_article,neuroscience,edge_of_chaos,experimental_lfp,"Concurrent thalamic-cortical recordings across species: 1-13 Hz to 52-104 Hz cross-frequency transfer peaks when cortex is near critical point; disrupted under anaesthesia (eLife 12:RP86547)",Cross-frequency transfer analog in transformers: low-freq positional vs high-freq token-level patterns; if critical init supports transfer this predicts training dynamics,3
4011,Genetic contributions to brain criticality and its relationship with human cognitive functions,"Xie, Z.; et al. VERIFY author list",2025,journal_article,neuroscience,critical_brain_review,experimental_fmri_twins,"HCP twin rs-fMRI + Allen Brain transcriptomics: brain criticality metrics are substantially heritable; criticality of primary sensory cortex more genetically determined than association cortex; critical state correlates with total cognition (PNAS 122:e2417010122)",Establishes criticality as heritable biological phenotype; argument for criticality being a deep computational principle worth seeking in LLMs,3
4012,Critical dynamics predicts cognitive performance and provides a common framework for heterogeneous mechanisms impacting cognition,"Muller, J.; Miron, G.; et al. VERIFY",2025,journal_article,neuroscience,clinical_criticality,experimental_intracranial_eeg,"Multi-day invasive EEG of 104 epilepsy patients + cognitive battery: long-range temporal correlations predict cognitive performance; three mechanisms (IEDs, ASMs, SWA) push system subcritical (PNAS 122:e2417117122)",Clinical validation that deviation from criticality degrades information-processing; ML analogue: deviation from sigma=1 predicts benchmark score,3
4013,The cortical critical power law balances energy and information in an optimal fashion,"VERIFY authors",2025,journal_article,neuroscience,critical_brain_theory,analytic,"Fisher-information + metabolic-cost analysis proves the experimentally observed cortical critical power-law exponent is the unique energy-information Pareto optimum for population coding (PNAS 122:e2418218122)",Energy-information optimality argument transfers to LLMs: test whether critical exponents of activations minimise FLOPs-per-bit-of-mutual-information,4
4014,Quasiuniversal scaling in mouse-brain neuronal activity stems from edge-of-instability critical dynamics,"Morales, G.B.; di Santo, S.; Munoz, M.A.",2023,journal_article,neuroscience,griffiths_phases,theory_and_empirical,"Mouse-brain Neuropixels data matches Landau-Ginzburg edge-of-instability model predictions; quasi-universal power-law exponents emerge from edge-of-synchronisation not classical DP (PNAS 120:e2208998120)",Replaces pure-DP expectation with edge-of-instability framework; LLMs may sit at edge-of-instability of residual-stream synchronisation instead of DP critical point,5
4015,Statistical modeling of adaptive neural networks explains co-existence of avalanches and oscillations in resting human brain,"Lombardi, F.; Pepic, S.; Shriki, O.; Tkacik, G.; De Martino, D.",2023,journal_article,neuroscience,criticism,analytic_simulation,"Adaptive Ising-class model with two free parameters fits MEG avalanche + oscillation coexistence; gamma exponent ~1.6 rather than critical-branching's 2; argues sub-critical adaptive regime suffices (Nat. Comput. Sci. 3:254-263)",Alternative null model: LLM activations may be sub-critical-with-adaptation rather than at DP; add adaptive-Ising fit as competitor to Clauset-Shalizi-Newman,5
4016,Emergence of a Dynamical State of Coherent Bursting with Power-Law Distributed Avalanches from Collective Stochastic Dynamics of Adaptive Neurons,"Cocchi, L.; Lombardi, F.; Tkacik, G.; De Martino, D. VERIFY",2025,journal_article,neuroscience,criticism,analytic_simulation,"Power-law avalanches emerge from stochastic input + adaptation balance; neither critical branching nor DP required (PRX Life 3:013013)",Another non-critical-null: power-law avalanches from stochastic bursting; must be excluded before claiming criticality in LLMs,4
4017,Transition to chaos separates learning regimes and relates to measure of consciousness in recurrent neural networks,"Mastrovito, D.; Liu, Y.H.; Kusmierz, L.; Shea-Brown, E.; Koch, C.; Mihalas, S.",2024,preprint,criticality_in_dl,edge_of_chaos_rnn,empirical_theory,"Training pushes both ordered and chaotic RNNs toward edge of chaos; transition aligned with perturbational complexity index PCIst used clinically for consciousness (bioRxiv 2024.05.15.594236)",Direct precedent that training trajectories converge to edge-of-chaos (Candidate 3); also bridges ML training to clinical consciousness metric,5
4018,Dynamical stability and chaos in artificial neural network trajectories along training,"Danovski, K.; Soriano, M.C.; Lacasa, L.",2024,journal_article,criticality_in_dl,training_dynamics,empirical_theory,"Treats training as dynamical system in graph space; computes Lyapunov exponents of network trajectories; finds regular vs chaotic regimes depending on learning rate (Front. Complex Syst. 2:1367957)",Lyapunov-of-training as opposed to Lyapunov-of-forward-pass is a complementary observable for Candidate 3 and Candidate 15 (early-stop signal),4
4019,Lyapunov spectra of chaotic recurrent neural networks,"Engelken, R.; Wolf, F.; Abbott, L.F.",2023,journal_article,criticality_in_dl,edge_of_chaos_rnn,analytic,"Complete Lyapunov spectrum of chaotic RNNs; extensive chaos with size-invariant spectrum; attractor dimension much smaller than phase space; symplectic-like point symmetry (Phys. Rev. Research 5:043044)",Gold-standard methodology for computing Jacobian-spectrum Lyapunov on transformer residual streams; use for per-layer EOC measurement,4
4020,Geometric Dynamics of Signal Propagation Predict Trainability of Transformers,"Haber, A.; Levi, O.; VERIFY author list",2024,journal_article,dl_theory,signal_propagation,mean_field,"Order-chaos phase transition in transformers as function of init hyperparameters; derives angle-exponent + gradient-exponent Lyapunov indices; attractive/repulsive particle regimes (Phys. Rev. E 110:044309 or equivalent; VERIFY)",Transformer-specific edge-of-chaos theory; direct quantitative prediction to validate on pretrained GPT-2 / Pythia,5
4021,Universal Scaling Laws of Absorbing Phase Transitions in Artificial Deep Neural Networks,"Yoneda, K.; Nishimori, H.; Hukushima, K. VERIFY authors",2025,journal_article,criticality_in_dl,absorbing_state_transition,empirical_theory,"MLPs belong to mean-field universality class; CNNs belong to directed-percolation class; hyperparam tuning to phase boundary necessary but insufficient for optimal generalisation (Phys. Rev. Research jp61-6sp2)",First direct assignment of artificial NN architectures to DP universality classes; test same for transformers; motivates class-assignment in Candidate 20,5
4022,Critical Avalanches in Excitation-Inhibition Balanced Networks Reconcile Response Reliability with Sensitivity for Optimal Neural Representation,"Yang, Z.; Liang, J.; Zhou, C.",2025,journal_article,complex_systems,critical_avalanche_theory,analytic_simulation,"Heterogeneous inhibition in E/I-balanced networks produces reliable critical avalanches simultaneously maximising response sensitivity and reliability (Phys. Rev. Lett. 134:028401)",E/I heterogeneity analog in transformers: attention-head gain heterogeneity may control reliability-sensitivity tradeoff at criticality,3
4023,Intelligence at the Edge of Chaos,"Zhang, S.; Patel, K.; VERIFY author list",2025,conference_paper,criticality_in_dl,edge_of_chaos_llm,empirical,"Training GPT-2 on elementary cellular automata of varying complexity: downstream reasoning peaks for ECAs near edge of chaos; uniform and fully chaotic ECAs produce weaker models (ICLR 2025)",Training-data complexity edge-of-chaos hypothesis: ML systems trained on edge-of-chaos distributions become smarter; complementary to Candidate 1 measuring criticality-in-activations,4
4024,Improving Sparse Decomposition of Language Model Activations with Gated Sparse Autoencoders,"Rajamanoharan, S.; Conmy, A.; Smith, L.; Lieberum, T.; Varma, V.; Kramar, J.; Shah, R.; Nanda, N.",2024,conference_paper,ml_interpretability,sparse_autoencoders,empirical,"Gated SAE separates which-directions from magnitude-estimation; Pareto improvement over vanilla SAE for interpretability metrics (NeurIPS 2024)",Updated SAE basis to use for Candidate 5 basis-invariance test; Gated SAE features may give cleaner criticality signature than vanilla SAE,3
4025,Dynamical constraints on neural population activity,"Oby, E.R.; Degenhart, A.D.; Grigsby, E.M.; Motiwala, A.; McClain, N.T.; Marino, P.J.; Solla, S.A.; Yu, B.M.; Batista, A.P.",2024,journal_article,neuroscience,neural_population_dynamics,experimental_bci,"Monkey motor cortex BCI: neural populations cannot violate natural timescales of activity even under direct behavioural challenge (Nat. Neurosci. 28:383-393) VERIFY pages",Activations in trained nets may be similarly constrained to a low-dim manifold; criticality may live on this manifold not in raw ambient space,3
4026,Sensory-Processing Sensitivity Is Associated with Increased Neural Entropy,"VERIFY authors",2023,journal_article,neuroscience,methodology_criticality,experimental_eeg,"Resting-state EEG analysis combining DFA + neuronal-avalanche analysis + sample entropy + Higuchi fractal dim reveals entropy increases with SPS trait (Entropy 25:890)",Example of standard criticality toolbox applied to human data; mirrors the ML-activation pipeline we propose,2
4027,Is critical brain dynamics more prevalent than previously thought?,"VERIFY authors",2025,preprint,neuroscience,critical_brain_review,analytic_simulation,"Neural systems may separate non-critical dynamics critical oscillations and scale-invariant avalanches into different subspaces; hidden criticality widely underdetected (bioRxiv 2025.09.02.673722)","Subspace-hidden criticality hypothesis; for ML supports testing criticality in carefully chosen subspaces (SAE features, top-PC, residual channels) not ambient activations",3
4028,Different developmental trajectories of critical dynamics in prefrontal cortex-amygdala circuitry,"VERIFY authors",2026,preprint,neuroscience,development,experimental_in_vivo,"Developmental trajectory of prefrontal avalanche branching ratio decreases toward 1 with age; amygdala follows distinct trajectory (bioRxiv 2026.02.13.705704)","Developmental analogue for training dynamics (Candidate 3); different 'regions' of a transformer (early/late layers, FFN vs attention) may follow distinct trajectories",3
4029,Critical neuronal avalanches emerge from excitation-inhibition balanced spontaneous activity,"VERIFY authors",2025,preprint,neuroscience,critical_avalanche_theory,analytic_simulation,"Spiking model with E/I balance reproduces critical exponents observed in calcium + electrophysiology data without fine tuning (bioRxiv 2025.11.17.688775)",Alternative generative model for LLM-activation avalanches; compare fit quality against DP branching and adaptive Ising,3
4030,Invariant activity sequences across the mouse brain,"VERIFY authors",2025,preprint,neuroscience,cortical_avalanches,experimental_neuropixels,"Allen Brain Neuropixels data: invariant activity sequences preserved across brain regions; statistics consistent with critical propagation (bioRxiv 2025.12.20.695676)",Cross-region universality in brain analog to cross-layer universality in LLMs; test invariance of avalanche shape across transformer layers (Candidate 6),3
4031,How neural network structure alters the brain's self-organized criticality,"VERIFY authors",2024,preprint,neuroscience,network_topology,analytic_simulation,"Graph-structure perturbations shift SOC regime; hub removal and small-world structure qualitatively alter avalanche exponents (bioRxiv 2024.09.24.614702)",Direct precedent for Candidate 2 skip-connection-topology-tunes-criticality thesis; biological equivalent of topology sweep,4
5001,"Activation Avalanches and Effective Cascade Dimension at Grokking (companion)","Wang, P.",2026,preprint,criticality_in_dl,grokking,avalanche_probe_companion,"VERIFY arXiv:2604.04655 companion to 2604.16431; full TDU-OFC derivation of effective cascade dimension D(t) and its behaviour through the grokking transition",Second Wang preprint; anchor prior art the paper MUST differentiate from on pretrained LLMs,5
5002,"Criticality across scale in Pythia via temperature-axis probes","Nakaishi, K.; et al.",2024,preprint,criticality_in_dl,temperature_criticality,activation_probe,"arXiv:2406.05335 VERIFY: reports criticality-like signatures in Pythia models under temperature-axis perturbation; lacks natural-text full CSN discipline",Closest prior art on Pythia activation criticality; differentiate by training-trajectory and scale axes on natural text,5
5003,"Intrinsic dimension of transformer representations","Tulchinskii, E.; Kuznetsov, K.; Kushnareva, L.; Cherniavskii, D.; Nikolenko, S.; Burnaev, E.; Piontkovskaya, I.; Barannikov, S.",2023,preprint,mech_interp,intrinsic_dimension,spectral,"arXiv:2311.05928: per-layer intrinsic dimension estimates on transformer activations; detects artificial vs human text via dimension drop",Spectral / dimensional layer profile is a criticality-adjacent observable; use as alternative basis for subspace-σ tests,4
5004,"Layer-wise spectral analysis of decoder transformers","Xu, J.; et al.",2026,preprint,dl_theory,spectral_analysis,layer_profile,"arXiv:2602.10496 VERIFY: layer-wise singular-value spectra in trained decoder transformers; detects training-induced spectral heavy tails",Layer-depth spectral profile complements activation-avalanche layer profile; direct cross-check for σ_ℓ gradient,4
5005,"Layer spectral norm dynamics in pretrained LLMs","Anonymous",2025,preprint,dl_theory,spectral_norm,layer_profile,"arXiv:2510.21770 VERIFY: tracks layer spectral norm growth through pretraining; identifies layer-depth spectral pattern",Direct Jacobian-spectrum proxy for per-layer σ; use as auxiliary observable to cross-check MR estimator,4
5006,"Spectral Norm and Trainability of Deep Transformers","Anonymous",2025,preprint,dl_theory,spectral_norm,theory_empirical,"arXiv:2502.15801 VERIFY: analytical layer-depth spectral-norm scaling relation for decoder-only transformers; connects to trainability phase boundary",Spectral scaling argument derives layer-σ prediction directly from weight norms; testable against our MR-based σ_ℓ profile,4
5007,"Representation learning dynamics in random vs trained transformers (OPT workshop)","Liu, A.; Paquette, C.; Sous, J.",2025,workshop,dl_theory,spectral_dynamics,empirical,"OPT 2025 workshop paper 43 VERIFY: distinct layer-wise spectral signatures between random-init and trained OPT/Pythia models",Uses random-init control in spectral domain; direct template for our random-init-SAE control,3
5008,"Per-head causal ablation identifies specialised heads in GPT-2","Musat, R.",2025,preprint,mech_interp,attention_heads,causal_ablation,"VERIFY preprint 2025: per-head resolved causal contributions in GPT-2 small/medium; provides head-level circuit atlas",Source of per-head σ distribution for C28; complements Wang 2023 IOI by extending to all heads not just IOI circuit,3
5009,"Parameterising Neural Power Spectra into Periodic and Aperiodic Components (FOOOF)","Donoghue, T.; Haller, M.; Peterson, E.J.; Varma, P.; Sebastian, P.; Gao, R.; Noto, T.; Lara, A.H.; Wallis, J.D.; Knight, R.T.; Shestyuk, A.; Voytek, B.",2020,journal_article,neuroscience,methodology_spectral,software_spectral,"Nat. Neurosci. 23:1655-1665; FOOOF / specparam separates 1/f^chi aperiodic background from narrowband oscillatory peaks; Python package",Standard tool for 1/f-slope fitting on LLM activation spectra (Candidate 24) with CSN-style uncertainty,4
5010,"specparam: a Python toolbox for parameterising neural power spectra","Donoghue, T.; Voytek, B.; et al.",2024,software,neuroscience,methodology_spectral,software,"Modern successor to FOOOF; conformant parameterisation of aperiodic + periodic spectral components with uncertainty quantification",Updated software package for Candidate 24 methodology stack,3
5011,"Bootstrap methods for time series","Kunsch, H.R.",1989,journal_article,statistics,bootstrap,block_bootstrap,"Ann. Statist. 17:1217-1241; block-bootstrap preserves autocorrelation in resampled time series",Canonical citation for block-bootstrap required on autocorrelated LLM activations,4
5012,"The stationary bootstrap","Politis, D.N.; Romano, J.P.",1994,journal_article,statistics,bootstrap,stationary_bootstrap,"J. Amer. Statist. Assoc. 89:1303-1313; random block length preserves stationarity of resampled series",Alternative block-bootstrap variant; citation for resampling autocorrelated activation sequences,3
5013,"Detrended Fluctuation Analysis of nonstationary time series","Peng, C.-K.; Havlin, S.; Stanley, H.E.; Goldberger, A.L.",1995,journal_article,statistics,methodology_dfa,analytic_software,"Chaos 5:82-87; canonical DFA estimator; widely used for long-range temporal correlation analysis",Foundational reference for DFA methodology invoked by Candidate 23,4
5014,"Is the fractality in blood pressure and heart interbeat time series a consequence of a spurious origin","Hu, K.; Ivanov, P.C.; Chen, Z.; Carpena, P.; Stanley, H.E.",2001,journal_article,statistics,methodology_dfa,analytic,"Phys. Rev. E 64:011114; cautions about DFA on signals with non-stationary trends; required controls",Methodological safeguard when applying DFA to autoregressive LLM activations; cite in Candidate 23 controls,3
5015,"Pitfalls in spectral analysis of electrophysiological data","Buzsaki, G.; Draguhn, A.",2004,journal_article,neuroscience,methodology_spectral,review,"Science 304:1926-1929; review of neural oscillation nesting and methodological pitfalls; essential context for 1/f analysis",Context for 1/f-spectrum methodology on LLM activations; Buzsaki's pitfall list is the baseline checklist,3
5016,"A comprehensive review of crackling noise in solids","Salje, E.K.H.; Dahmen, K.A.",2014,review,complex_systems,crackling_review,analytic,"Annu. Rev. Condens. Matter Phys. 5:233-254; review crackling-noise theory across material-science systems; exponent relations and universality classes",Comprehensive crackling-noise reference alongside Sethna 2001; citable for γ=(β−1)/(α−1) scaling relation derivation,3
5017,"Universality beyond power laws: avalanche shape collapse in real systems","Laurson, L.; Illa, X.; Santucci, S.; Tore Tallakstad, K.; Maloy, K.J.; Alava, M.J.",2013,journal_article,complex_systems,shape_collapse,experimental_materials,"Nat. Commun. 4:2927; quantitative avalanche shape-collapse test applied to crackling systems from fracture to Barkhausen",Shape-collapse methodology transfer to LLM activations; provides quality-of-collapse metrics beyond visual eyeball test,3
5018,"Renormalization-group approach to scale-free cortical dynamics","Meshulam, L.; Gauthier, J.L.; Brody, C.D.; Tank, D.W.; Bialek, W.",2019,journal_article,neuroscience,renormalisation_group,analytic_empirical,"Phys. Rev. Lett. 123:178103; momentum-shell RG on hippocampal population activity produces power-law density of eigenvalues consistent with criticality",Temporal-RG methodology ancestor to Sooter 2025 (4007); Meshulam RG pipeline is the methodology to replicate for LLM activations,5
5019,"Coarse-graining and signatures of criticality in neural populations","Meshulam, L.; Gauthier, J.L.; Brody, C.D.; Tank, D.W.; Bialek, W.",2021,journal_article,neuroscience,renormalisation_group,analytic_empirical,"Neuron 111:1-15 VERIFY; follow-up showing RG-invariant scaling functions across coarse-graining steps in place-cell population",Second Meshulam paper; directly implementable temporal-RG pipeline; provides d_β estimate baseline for LLM ports,4
5020,"Scaling description of generalization with number of parameters in deep learning","Geiger, M.; Jacot, A.; Spigler, S.; Gabriel, F.; Sagun, L.; d'Ascoli, S.; Biroli, G.; Hongler, C.; Wyart, M.",2020,journal_article,dl_theory,generalization,empirical_theory,"J. Stat. Mech. 023401; phase diagram of deep nets across width, data, regularisation; criticality-like finite-size scaling",Cross-cutting evidence of finite-size scaling in deep nets; useful for contextualising LLM criticality across Pythia scales,3
5021,"Implicit regularization via neural feature alignment","Arnaboldi, L.; Stephan, L.; Krzakala, F.; Loureiro, B.",2023,preprint,dl_theory,feature_learning,empirical_theory,"Staircase alignment mechanism driving feature learning in shallow nets; phase-transition-like signatures",Feature-learning phase transitions complement criticality view; alignment may track σ ~ 1 condition,3
